delivery_id,order_id,courier_name,courier_phone,pickup_timestamp,delivery_timestamp,delivery_status,distance_km
994,1109,Maria Sullivan,001-587-331-2677,2026-01-19T01:57:32,2026-01-19T02:33:32,delivered,4.87
995,1110,Victoria Lopez,760.575.9889x786,2026-03-04T07:23:32,2026-03-04T07:47:32,delivered,7.32
996,1111,Taylor Shepard,+1-794-431-9165x43089,2026-02-21T03:26:32,2026-02-21T04:04:32,delivered,9.4
997,1112,Charles Moore,001-915-605-7644,2026-02-15T20:10:32,2026-02-15T21:07:32,delivered,6.65
998,1113,Michael Smith,(987)664-4867x64979,2026-04-09T00:46:32,2026-04-09T01:11:32,delivered,6.54
999,1114,Ann Velasquez,(956)504-5006x3553,2026-02-03T08:54:32,2026-02-03T09:54:32,delivered,6.67
1000,1115,Patrick Proctor,001-769-427-7119,2026-03-24T18:01:32,2026-03-24T18:23:32,delivered,6.56
1001,1116,Jamie Morris,4594702551,2026-02-18T01:59:32,2026-02-18T02:29:32,delivered,4.8
1002,1118,Michael Simmons,715.894.8989,2026-04-13T03:42:32,2026-04-13T04:24:32,delivered,10.83
1003,1119,Douglas Sandoval,645.344.3441,2026-01-22T20:44:32,2026-01-22T21:20:32,delivered,5.41
1004,1120,Timothy Chapman,001-493-444-9743x94640,2026-01-29T21:17:32,2026-01-29T21:51:32,delivered,8.34
1005,1121,Kevin Mason,(397)539-8894,2026-02-06T00:16:32,2026-02-06T00:58:32,delivered,6.08
1006,1122,Walter Cuevas,001-597-620-2170x75485,2026-02-20T16:10:32,2026-02-20T17:05:32,delivered,6.19
1007,1123,Rachel Wood,892.320.3004x4964,2026-04-04T06:19:32,2026-04-04T07:13:32,delivered,11.41
1008,1125,Levi Knight,8257121375,2026-02-19T13:01:32,2026-02-19T13:36:32,delivered,9.72
1009,1126,Linda Lee,001-557-308-6199,2026-02-07T02:02:32,2026-02-07T02:47:32,delivered,11.7
1010,1127,Isaac Evans,556-663-1138x850,2026-02-01T06:27:32,2026-02-01T06:59:32,delivered,7.11
1011,1128,Cheryl Russell,+1-620-533-4742x46310,2026-01-30T09:26:32,2026-01-30T10:17:32,delivered,5.96
1012,1129,Michelle Perry,001-468-300-8529x4690,2026-03-06T08:35:32,2026-03-06T08:55:32,delivered,3.16
1013,1130,Valerie Kim,717-243-0435x0238,2026-04-07T08:26:32,2026-04-07T08:53:32,delivered,1.43
1014,1131,Robert Lynch,466-552-7523x328,2026-03-29T00:55:32,2026-03-29T01:30:32,in_transit,8.36
1015,1132,Alan Rivera,001-613-830-3033,2026-01-31T03:27:32,2026-01-31T04:03:32,delivered,7.4
1016,1133,Barry Schwartz,+1-267-450-7627x99553,2026-03-28T13:35:32,2026-03-28T14:22:32,delivered,8.55
1017,1134,Jacob Brown,(539)684-7230,2026-03-03T15:26:32,2026-03-03T15:58:32,delivered,6.68
1018,1135,Tiffany Anderson,(484)471-9017,2026-03-01T01:14:32,2026-03-01T01:46:32,delivered,1.5
1019,1136,Brandi Williams,(807)364-8717x754,2026-03-22T20:22:32,2026-03-22T20:41:32,delivered,8.62
1020,1137,Sandra Walls,(440)965-8387,2026-01-21T14:30:32,2026-01-21T15:18:32,delivered,4.94
1021,1138,Gina Brennan,822-659-0956,2026-04-06T23:57:32,2026-04-07T00:22:32,delivered,5.43
1022,1139,Suzanne Hardy,(337)433-7912,2026-01-19T01:01:32,2026-01-19T01:23:32,delivered,10.15
1023,1140,William Wilson,980.635.8690x170,2026-01-29T04:17:32,2026-01-29T04:39:32,delivered,9.58
1024,1141,Rebecca Cantu,+1-325-919-9945x295,2026-04-11T07:54:32,2026-04-11T08:40:32,in_transit,3.46
1025,1142,Christopher Whitehead,(343)838-7220x5422,2026-03-12T16:02:32,2026-03-12T16:34:32,delivered,7.55
1026,1143,Michael Cohen,996-233-0833x444,2026-04-02T13:54:32,2026-04-02T14:29:32,delivered,1.33
1027,1144,Ryan Porter,+1-795-304-7020x596,2026-03-21T17:28:32,2026-03-21T18:24:32,delivered,5.51
1028,1145,Sheri Lopez,+1-677-449-2663x29563,2026-03-03T10:06:32,2026-03-03T10:28:32,delivered,7.53
1029,1146,Jonathan Flores,(725)392-0616,2026-03-14T02:44:32,2026-03-14T03:32:32,delivered,7.39
1030,1147,Larry Johnson,(492)729-4115x630,2026-03-04T03:34:32,2026-03-04T03:49:32,delivered,11.01
1031,1148,Maurice Perkins,463.272.6294,2026-04-11T09:28:32,2026-04-11T10:19:32,delivered,11.49
1032,1149,Billy Alvarado,+1-280-685-1331x380,2026-03-28T08:37:32,2026-03-28T09:24:32,picked_up,1.2
1033,1150,Sarah Walker,(611)322-1215,2026-03-26T06:31:32,2026-03-26T07:11:32,delivered,9.52
1034,1151,Kimberly Kane,+1-368-776-4019,2026-02-15T17:28:32,2026-02-15T17:45:32,delivered,1.49
1035,1152,Joshua Price,720-706-2987x7873,2026-04-13T16:26:32,2026-04-13T17:01:32,delivered,7.12
1036,1153,Tina Little,864-419-6234x2192,2026-02-27T22:09:32,2026-02-27T23:04:32,delivered,2.29
1037,1154,Corey Smith,001-310-342-9483x147,2026-02-04T00:27:32,2026-02-04T00:59:32,delivered,2.16
1038,1155,Lucas Hernandez,001-269-299-9498x12831,2026-02-01T09:22:32,2026-02-01T09:54:32,delivered,9.23
1039,1156,Jeffrey Ortiz,001-520-300-5328x5386,2026-01-16T07:47:32,2026-01-16T08:15:32,delivered,4.01
1040,1157,Mark Nguyen,(443)883-8058,2026-03-03T08:10:32,2026-03-03T09:03:32,delivered,2.43
1041,1159,Lisa Keller,001-990-807-6862,2026-01-31T19:29:32,2026-01-31T20:10:32,delivered,6.86
1042,1160,Shannon Thompson,+1-338-796-3376,2026-01-20T15:46:32,2026-01-20T16:41:32,delivered,6.48
1043,1161,Sophia Richmond,001-462-467-1368x41013,2026-03-29T06:18:32,2026-03-29T07:00:32,delivered,8.03
1044,1162,Darius Lynch,988-735-2791,2026-04-12T14:34:32,2026-04-12T14:54:32,delivered,9.75
1045,1163,Pamela Everett,4672761065,2026-04-11T09:46:32,2026-04-11T10:33:32,delivered,11.66
1046,1165,Taylor Mills,+1-343-719-2797x6178,2026-01-12T19:32:32,2026-01-12T19:47:32,delivered,9.63
1047,1166,Jennifer Castaneda,+1-838-445-7202x6656,2026-03-30T09:32:32,2026-03-30T10:06:32,delivered,6.87
1048,1167,Heather Gallegos,(457)734-9899,2026-01-30T20:21:32,2026-01-30T20:57:32,delivered,10.51
1049,1168,Lance Lambert,+1-807-842-9907x4729,2026-04-05T14:00:32,2026-04-05T14:30:32,delivered,4.81
1050,1169,Yolanda Brown,999.667.0808x974,2026-03-19T21:29:32,2026-03-19T22:17:32,delivered,5.09
1051,1171,Melissa Jefferson,664-918-3984x1673,2026-02-17T05:08:32,2026-02-17T05:54:32,delivered,1.7
1052,1173,Lori Clark,001-298-481-6498x0445,2026-04-13T06:01:32,2026-04-13T06:36:32,delivered,3.5
1053,1174,Kayla Foster,2528102627,2026-03-15T19:48:32,2026-03-15T20:04:32,delivered,4.47
1054,1175,Juan Winters,5822484581,2026-04-04T21:40:32,2026-04-04T22:04:32,delivered,10.76
1055,1176,Kimberly Peters,+1-705-874-8839x97418,2026-01-23T07:10:32,2026-01-23T08:04:32,delivered,10.74
1056,1177,Mrs. Brittany Choi,(700)503-0566x199,2026-04-07T07:44:32,2026-04-07T08:16:32,delivered,11.21
1057,1180,Walter Howard,918-249-3784x6790,2026-01-24T22:01:32,2026-01-24T22:41:32,delivered,7.78
1058,1181,Kiara Martin,+1-600-413-6510x3444,2026-02-24T06:00:32,2026-02-24T06:46:32,delivered,2.06
1059,1182,Teresa Long,356-786-5240x622,2026-01-24T17:53:32,2026-01-24T18:29:32,delivered,9.12
1060,1183,Lisa Graham,625.962.2219x0533,2026-04-01T07:33:32,2026-04-01T08:32:32,in_transit,7.68
1061,1184,Deanna Parker,(548)545-5939x6521,2026-03-20T14:58:32,2026-03-20T15:19:32,delivered,7.39
1062,1185,John Miller,(245)553-1290,2026-01-30T13:26:32,2026-01-30T14:26:32,delivered,6.6
1063,1186,Matthew Potts,573-727-7264,2026-02-16T12:58:32,2026-02-16T13:39:32,in_transit,9.0
1064,1187,Michelle Morris,922-794-2525x16185,2026-02-17T01:50:32,2026-02-17T02:48:32,delivered,2.27
1065,1188,Joan Brown,9806549147,2026-03-26T02:59:32,2026-03-26T03:37:32,delivered,8.99
1066,1189,David Diaz,352.747.8417,2026-01-27T20:24:32,2026-01-27T20:44:32,delivered,10.61
1067,1190,Michaela Whitney,234.549.3053x788,2026-04-07T05:10:32,2026-04-07T05:47:32,delivered,11.65
1068,1191,Joseph Fisher,933-489-2608,2026-03-01T11:43:32,2026-03-01T12:39:32,delivered,10.14
1069,1192,Kristin Gomez,(478)773-0486,2026-03-01T23:32:32,2026-03-02T00:22:32,delivered,3.33
1070,1193,Emily Martinez,001-346-753-5378x018,2026-02-14T16:31:32,2026-02-14T17:29:32,in_transit,5.72
1071,1194,John Carter,(571)877-6296x9143,2026-02-12T23:16:32,2026-02-12T23:51:32,delivered,6.81
1072,1196,Larry Scott,(764)950-9999x0010,2026-02-27T17:29:32,2026-02-27T17:54:32,delivered,4.94
1073,1197,Alan Bullock,+1-652-611-8968x44246,2026-02-26T17:14:32,2026-02-26T17:45:32,delivered,3.0
1074,1198,Teresa Franco,+1-479-357-2857x595,2026-03-22T07:27:32,2026-03-22T08:05:32,delivered,5.07
1075,1199,Amber Thomas,997.389.1248x839,2026-04-01T17:29:32,2026-04-01T18:16:32,delivered,3.57
1076,1200,Timothy Christensen,344.451.4367x28681,2026-03-01T12:06:32,2026-03-01T12:46:32,delivered,0.53
1077,1201,Margaret Clark,256.281.1939x78145,2026-02-04T22:23:32,2026-02-04T23:17:32,delivered,9.43
1078,1202,Lisa Stark,001-892-517-7905x5286,2026-03-20T11:28:32,2026-03-20T12:13:32,delivered,10.05
1079,1203,Richard Davis,+1-558-380-7053x26011,2026-03-13T16:16:32,2026-03-13T17:13:32,delivered,9.48
1080,1204,Tyler Patel,001-274-225-5136,2026-03-03T11:17:32,2026-03-03T12:16:32,delivered,7.05
1081,1205,Erin Nichols,581-904-5024,2026-01-29T02:52:32,2026-01-29T03:45:32,delivered,6.31
1082,1206,Benjamin Cooper,001-887-536-6271x358,2026-04-05T12:44:32,2026-04-05T13:29:32,delivered,4.81
1083,1207,David Montgomery,001-705-885-6154x731,2026-02-09T01:35:32,2026-02-09T01:59:32,delivered,7.08
1084,1208,Cynthia Freeman,(255)411-6436,2026-02-09T03:07:32,2026-02-09T03:39:32,delivered,3.94
1085,1209,Susan Ruiz,(270)728-9666,2026-04-09T12:13:32,2026-04-09T12:47:32,delivered,7.45
1086,1210,Elizabeth Boyd,(644)816-1019x7535,2026-02-18T05:31:32,2026-02-18T06:07:32,delivered,2.87
1087,1211,Amanda Brooks,203-688-0273,2026-03-27T15:47:32,2026-03-27T16:29:32,delivered,11.05
1088,1212,Jason Henderson,814.244.7189x39530,2026-02-06T23:00:32,2026-02-06T23:49:32,delivered,2.55
1089,1213,James Neal,+1-790-392-2884x98745,2026-03-04T10:02:32,2026-03-04T11:00:32,delivered,9.24
1090,1214,Cynthia Decker,387-827-1743x06881,2026-02-27T16:00:32,2026-02-27T16:56:32,delivered,4.37
1091,1215,Samantha Rowe,001-903-743-9881x87387,2026-03-15T15:13:32,2026-03-15T15:58:32,in_transit,5.56
1092,1216,Courtney Young,(747)570-4130x9091,2026-01-17T07:59:32,2026-01-17T08:36:32,delivered,4.86
1093,1217,Mallory Barnes,2286262542,2026-03-19T19:34:32,2026-03-19T20:26:32,delivered,10.83
1094,1220,Ryan Huffman,619.605.7720,2026-03-15T10:31:32,2026-03-15T10:47:32,delivered,4.66
1095,1221,Anthony Vaughn,001-294-919-3245x381,2026-02-12T18:19:32,2026-02-12T19:13:32,delivered,3.53
1096,1222,Emily Blevins,(424)887-0987,2026-02-17T20:01:32,2026-02-17T21:01:32,delivered,2.92
1097,1224,Dr. Laura Harris,(651)574-2240,2026-02-27T08:14:32,2026-02-27T08:48:32,delivered,3.06
1098,1225,Brett Ferguson,+1-900-234-6861x630,2026-02-04T09:06:32,2026-02-04T09:48:32,delivered,6.68
1099,1226,James Benson,(802)400-9536,2026-03-25T07:47:32,2026-03-25T08:33:32,delivered,1.67
1100,1227,Isaac Ortiz,+1-290-205-7795,2026-02-24T12:04:32,2026-02-24T12:45:32,delivered,9.71
1101,1228,David Cook,001-200-973-9713,2026-01-31T03:27:32,2026-01-31T03:51:32,delivered,8.85
1102,1229,Brandon Harris,(790)687-1672x2104,2026-04-08T19:50:32,2026-04-08T20:42:32,delivered,3.55
1103,1230,Rebecca Lutz,692-581-7074,2026-03-08T12:07:32,2026-03-08T12:25:32,delivered,6.1
1104,1232,William Thomas,244.422.5216,2026-03-28T01:06:32,2026-03-28T02:05:32,picked_up,3.93
1105,1233,Daniel Matthews,001-412-809-4477x26903,2026-03-28T11:46:32,2026-03-28T12:23:32,delivered,2.92
1106,1234,Heather Davis,(476)617-9480,2026-01-30T08:43:32,2026-01-30T09:27:32,delivered,5.87
1107,1235,Samantha Howard,+1-351-760-2119,2026-04-13T13:35:32,2026-04-13T14:32:32,delivered,1.05
1108,1236,Kimberly Nielsen,626-986-4986,2026-03-01T23:09:32,2026-03-01T23:45:32,delivered,7.9
1109,1237,Raven Odonnell,262.537.6008x84474,2026-03-07T21:20:32,2026-03-07T22:04:32,delivered,10.38
1110,1238,Matthew Bray,001-319-807-4992,2026-02-21T22:34:32,2026-02-21T23:07:32,delivered,7.57
1111,1239,Anthony Duncan,001-883-669-2353x4848,2026-02-17T03:46:32,2026-02-17T04:16:32,delivered,8.13
1112,1240,Trevor Gordon,439-286-5462,2026-04-08T10:32:32,2026-04-08T11:29:32,delivered,3.52
1113,1241,Zachary Gonzalez,001-872-505-5033x0000,2026-04-04T19:33:32,2026-04-04T20:18:32,delivered,2.04
1114,1242,Natasha Mcknight,339.619.0088x991,2026-03-29T07:09:32,2026-03-29T07:47:32,delivered,5.89
1115,1243,Robert Johnson,969-223-2737,2026-02-15T13:02:32,2026-02-15T13:38:32,in_transit,3.43
1116,1244,Joshua Quinn,681-586-7463x0009,2026-01-14T20:22:32,2026-01-14T20:58:32,delivered,3.61
1117,1245,Bryan Davis,771.618.1519,2026-02-22T17:32:32,2026-02-22T18:27:32,delivered,6.11
1118,1246,Charles Berry,820-234-0153x5346,2026-02-13T02:36:32,2026-02-13T03:16:32,delivered,6.64
1119,1247,James Andrews,+1-444-694-6672x010,2026-03-27T02:38:32,2026-03-27T03:34:32,delivered,4.8
1120,1248,Michelle Patrick,001-481-882-2387x940,2026-04-01T12:50:32,2026-04-01T13:44:32,delivered,8.15
1121,1249,Joseph Mason,874-652-7353,2026-04-11T20:49:32,2026-04-11T21:19:32,delivered,10.4
1122,1250,Timothy Cooper,300.341.2918x285,2026-01-17T01:06:32,2026-01-17T01:44:32,in_transit,4.52
1123,1251,Teresa Fuller,+1-555-290-4610x0792,2026-01-20T20:17:32,2026-01-20T21:15:32,delivered,9.12
1124,1252,Jason Brown,(483)582-7101,2026-04-06T23:27:32,2026-04-07T00:04:32,delivered,6.09
1125,1253,Mrs. Nancy Schaefer,(515)612-0485x07665,2026-02-25T11:09:32,2026-02-25T11:43:32,delivered,10.08
1126,1255,Nicholas Arellano,522-276-3460x1915,2026-03-22T19:03:32,2026-03-22T19:50:32,delivered,1.62
1127,1257,Nathan Lindsey,347.924.3586,2026-03-29T11:02:32,2026-03-29T11:42:32,delivered,1.01
1128,1258,Ms. Carla Stewart MD,+1-427-626-7086x66562,2026-03-04T18:03:32,2026-03-04T18:51:32,delivered,9.39
1129,1259,Dr. Lisa Ramos,(787)284-9477x12903,2026-01-19T22:47:32,2026-01-19T23:42:32,delivered,7.86
1130,1261,William Rodriguez,648.897.4223x54340,2026-03-12T14:48:32,2026-03-12T15:15:32,delivered,5.22
1131,1262,Nicole Kelley,721-656-4952,2026-03-27T07:58:32,2026-03-27T08:26:32,delivered,9.03
1132,1264,Carolyn Booker,+1-944-511-1973x88182,2026-01-21T19:08:32,2026-01-21T20:03:32,delivered,3.97
1133,1265,Michael Hall,659.848.8218,2026-01-25T14:43:32,2026-01-25T15:17:32,delivered,0.71
1134,1266,Wendy Sullivan,001-405-511-0212x54341,2026-04-06T13:42:32,2026-04-06T14:13:32,delivered,5.11
1135,1268,Bailey Morales,598-460-3721x8600,2026-03-27T10:00:32,2026-03-27T10:43:32,delivered,7.79
1136,1269,Michael Garcia,689.999.0114x003,2026-01-21T08:17:32,2026-01-21T08:48:32,delivered,8.89
1137,1270,Cynthia Christensen,619.378.6016x2590,2026-03-18T01:14:32,2026-03-18T02:11:32,delivered,7.28
1138,1271,Dominique Spence,485.350.1137x535,2026-01-26T05:52:32,2026-01-26T06:51:32,delivered,3.32
1139,1273,Thomas Grant,+1-878-207-2790x37161,2026-01-28T00:18:32,2026-01-28T00:40:32,delivered,6.89
1140,1274,Kayla Maxwell,922.739.9647x7183,2026-03-05T12:38:32,2026-03-05T13:13:32,delivered,7.08
1141,1275,Amanda Johns,+1-710-924-8085,2026-03-07T23:35:32,2026-03-08T00:23:32,delivered,8.7
1142,1276,Kathryn Smith,+1-844-832-3622x1690,2026-02-26T05:53:32,2026-02-26T06:26:32,delivered,4.79
1143,1277,Sarah Green,+1-370-767-5169x13952,2026-02-17T13:34:32,2026-02-17T14:14:32,delivered,0.93
1144,1278,Brian Russell,426-610-7033x5084,2026-03-05T22:42:32,2026-03-05T22:58:32,delivered,2.7
1145,1279,Michele Neal,+1-283-692-4848x130,2026-03-05T04:10:32,2026-03-05T04:49:32,delivered,1.66
1146,1280,Nancy Burke,805-930-2151,2026-02-12T11:55:32,2026-02-12T12:39:32,in_transit,7.58
1147,1282,Pamela Klein,(746)233-9534x8110,2026-03-04T21:25:32,2026-03-04T22:22:32,delivered,10.23
1148,1283,Shirley Hill,764.727.8961x5738,2026-02-23T00:16:32,2026-02-23T00:37:32,delivered,5.54
1149,1284,Suzanne Rodriguez,+1-717-975-1239,2026-02-28T01:18:32,2026-02-28T01:57:32,delivered,5.79
1150,1285,Gloria Green,(609)872-3602x4465,2026-02-23T04:40:32,2026-02-23T05:36:32,delivered,3.6
1151,1286,Julie Johnson,371-707-3087,2026-01-22T19:20:32,2026-01-22T20:06:32,delivered,6.74
1152,1287,Dennis Pearson,+1-537-203-1754,2026-02-13T21:15:32,2026-02-13T22:08:32,delivered,2.55
1153,1288,Stacy Phillips,448-757-2602,2026-04-12T14:29:32,2026-04-12T15:04:32,delivered,4.11
1154,1289,Paul Jennings,(227)928-8407x6642,2026-01-28T15:32:32,2026-01-28T16:12:32,delivered,10.89
1155,1290,Jamie Clark,513.853.8676x2592,2026-01-15T08:34:32,2026-01-15T08:56:32,delivered,9.12
1156,1291,Sara Lawson,(204)788-6932x05534,2026-02-19T18:18:32,2026-02-19T19:10:32,delivered,9.82
1157,1292,Melissa Acevedo,+1-227-739-6159x764,2026-03-26T09:22:32,2026-03-26T10:19:32,delivered,6.82
1158,1293,Matthew Morris,307.289.7755x426,2026-03-23T03:27:32,2026-03-23T04:19:32,delivered,5.38
1159,1294,Richard Green,(473)462-7320,2026-01-20T08:28:32,2026-01-20T09:26:32,delivered,3.37
1160,1295,Bridget Garcia,001-417-757-6917x16204,2026-03-19T02:57:32,2026-03-19T03:39:32,delivered,6.1
1161,1296,Derrick Tran,001-283-505-2169,2026-03-19T16:22:32,2026-03-19T17:00:32,delivered,10.61
1162,1297,Renee Lopez,(669)980-1426,2026-02-15T21:29:32,2026-02-15T22:06:32,delivered,8.59
1163,1298,Amy Payne,277-703-1637,2026-04-03T06:14:32,2026-04-03T06:55:32,delivered,1.02
1164,1299,Teresa Carter,532.367.2446,2026-02-09T20:15:32,2026-02-09T20:59:32,picked_up,2.03
1165,1300,Jessica Hart,263.480.8390x654,2026-01-17T23:29:32,2026-01-17T23:57:32,delivered,3.61
1166,1301,Lisa Salazar,+1-451-993-9327,2026-01-26T01:16:32,2026-01-26T01:44:32,delivered,3.15
1167,1302,Scott Moore,001-216-435-0496,2026-02-18T07:50:32,2026-02-18T08:11:32,delivered,9.16
1168,1303,Michelle Chavez,+1-752-272-8453x9749,2026-02-25T20:56:32,2026-02-25T21:11:32,picked_up,3.63
1169,1304,Aaron Villarreal,(440)267-5602x08019,2026-04-01T17:34:32,2026-04-01T18:27:32,delivered,5.88
1170,1306,Raymond Strong,001-743-590-4489x09322,2026-02-25T03:50:32,2026-02-25T04:24:32,delivered,2.4
1171,1307,Christopher Bernard,351.502.5550,2026-03-20T17:42:32,2026-03-20T18:16:32,delivered,11.72
1172,1308,Diane Hogan DDS,5365988843,2026-03-02T20:41:32,2026-03-02T21:23:32,delivered,5.16
1173,1309,Christopher Horn,(429)662-0805x9831,2026-02-28T04:24:32,2026-02-28T04:53:32,delivered,4.11
1174,1310,Ann Hobbs,4752965999,2026-02-23T08:46:32,2026-02-23T09:37:32,delivered,5.26
1175,1311,David Crawford,317.274.9542,2026-02-08T17:18:32,2026-02-08T17:37:32,failed,3.58
1176,1312,Kurt Camacho,+1-319-537-5919x2267,2026-02-13T12:35:32,2026-02-13T12:51:32,delivered,2.75
1177,1313,Jaime Sharp,(864)375-2864,2026-03-17T12:38:32,2026-03-17T13:35:32,picked_up,8.14
1178,1314,Brenda Johnson,+1-761-473-0099x284,2026-04-10T12:32:32,2026-04-10T13:16:32,delivered,8.25
1179,1315,Corey Thornton,553-455-0514,2026-03-11T20:39:32,2026-03-11T21:17:32,delivered,9.4
1180,1316,Mark Evans,+1-408-477-9724x79254,2026-02-10T15:25:32,2026-02-10T16:03:32,delivered,6.95
1181,1317,Kathryn Young,858-919-2048x770,2026-04-04T21:45:32,2026-04-04T22:24:32,delivered,9.98
1182,1318,Sandra Gonzalez,732.299.8651,2026-01-19T21:28:32,2026-01-19T21:54:32,delivered,11.7
1183,1319,John Daniels,764-808-5858x8382,2026-03-30T09:07:32,2026-03-30T09:33:32,delivered,11.41
1184,1320,Karen Sullivan,(708)646-7292,2026-03-30T00:00:32,2026-03-30T00:41:32,delivered,3.23
1185,1321,Shannon Walsh,451-796-2822x25018,2026-04-13T09:22:32,2026-04-13T10:07:32,delivered,9.81
1186,1322,Mary Reid,(447)228-6394,2026-03-04T06:41:32,2026-03-04T07:12:32,delivered,8.64
1187,1323,Tracy Mcguire,241.849.9290,2026-01-28T11:21:32,2026-01-28T11:40:32,delivered,2.13
1188,1324,Ronald Ramos,(866)504-5095,2026-03-07T10:47:32,2026-03-07T11:35:32,delivered,4.99
1189,1325,John Mitchell,5037910193,2026-01-17T20:30:32,2026-01-17T21:22:32,delivered,1.69
1190,1326,Kimberly Thompson,(247)811-9360,2026-03-08T19:51:32,2026-03-08T20:14:32,delivered,8.23
1191,1327,Tara Thomas,605.564.6160x7626,2026-02-24T16:41:32,2026-02-24T17:08:32,delivered,9.66
1192,1328,Michelle Gomez,3959372346,2026-03-15T19:20:32,2026-03-15T19:39:32,delivered,3.53
1193,1329,Mary Mathews,+1-513-336-1094x41642,2026-02-22T08:31:32,2026-02-22T08:56:32,delivered,4.21
1194,1331,Donald Montoya,937-827-7685,2026-04-04T01:21:32,2026-04-04T02:00:32,delivered,1.45
1195,1332,Nicole Henderson,001-734-794-2904x617,2026-02-22T14:57:32,2026-02-22T15:49:32,delivered,6.13
1196,1333,Joshua Smith,279-499-3242,2026-01-13T08:53:32,2026-01-13T09:42:32,delivered,7.03
1197,1334,Daniel Parker,001-641-972-3456x53869,2026-03-07T13:53:32,2026-03-07T14:29:32,delivered,9.82
1198,1335,Yolanda Martin,585-836-2689x0472,2026-02-25T18:35:32,2026-02-25T19:09:32,delivered,5.03
1199,1336,Deborah Delgado,4953385574,2026-02-24T04:43:32,2026-02-24T05:18:32,in_transit,11.58
1200,1337,Donald Morris,001-690-809-3781,2026-03-22T17:15:32,2026-03-22T18:10:32,delivered,3.64
1201,1338,John Holland,(314)937-8844x37066,2026-01-22T19:06:32,2026-01-22T19:44:32,delivered,8.55
1202,1339,Tonya Bell,(746)272-6368x15418,2026-01-14T22:56:32,2026-01-14T23:34:32,delivered,8.39
1203,1340,Brittany Alvarez,001-229-610-8450x786,2026-01-19T15:23:32,2026-01-19T15:55:32,delivered,3.79
1204,1341,Heidi Mullins,(805)903-3746x98330,2026-01-20T03:41:32,2026-01-20T04:03:32,delivered,6.49
1205,1342,Mary Johnson,(271)982-2266x7941,2026-01-18T02:13:32,2026-01-18T03:12:32,delivered,6.62
1206,1343,Katie Murphy,959.806.7396x34289,2026-01-14T19:23:32,2026-01-14T20:22:32,delivered,4.44
1207,1344,Ryan Lindsey,+1-350-849-2217x0486,2026-02-17T08:32:32,2026-02-17T09:11:32,delivered,11.1
1208,1345,Jessica Russell,520.416.2907,2026-03-21T05:16:32,2026-03-21T06:03:32,delivered,11.61
1209,1346,Katrina Gilbert,+1-998-227-1826x53371,2026-02-10T15:50:32,2026-02-10T16:26:32,delivered,2.16
1210,1347,Samantha Parker,526-794-2039x831,2026-03-17T20:11:32,2026-03-17T21:01:32,delivered,9.99
1211,1348,William Guzman,8144599670,2026-02-01T03:31:32,2026-02-01T04:20:32,picked_up,8.44
1212,1349,Gerald Ryan,605.549.8243,2026-03-24T15:33:32,2026-03-24T16:16:32,delivered,10.13
1213,1350,Melissa Patton,001-517-381-6780x664,2026-02-08T09:02:32,2026-02-08T09:44:32,delivered,6.4
1214,1351,Matthew Carpenter,001-301-964-9281x50370,2026-03-13T09:24:32,2026-03-13T09:45:32,delivered,6.68
1215,1352,Kyle Moore,+1-440-870-3088x0817,2026-03-26T23:59:32,2026-03-27T00:31:32,delivered,10.41
1216,1353,Christopher Bautista,+1-424-748-5007,2026-01-26T01:00:32,2026-01-26T01:20:32,in_transit,4.89
1217,1354,Catherine Lucas,+1-441-916-8069x1961,2026-04-09T11:57:32,2026-04-09T12:22:32,delivered,0.82
1218,1355,Casey Grant,520.739.1702x63444,2026-02-02T11:27:32,2026-02-02T11:58:32,delivered,8.11
1219,1357,Jane Curtis,+1-745-587-0120x4242,2026-03-11T20:42:32,2026-03-11T21:09:32,delivered,3.29
1220,1358,Albert Davis,(937)853-0284,2026-03-09T21:26:32,2026-03-09T21:44:32,delivered,10.84
1221,1359,Tammy Brown,+1-767-702-4365x240,2026-02-06T22:55:32,2026-02-06T23:21:32,delivered,5.59
1222,1360,Phillip Scott,001-718-975-4036x48821,2026-02-24T17:41:32,2026-02-24T18:09:32,delivered,10.98
1223,1361,Mrs. Jaclyn Crosby MD,(832)636-0667,2026-02-02T04:58:32,2026-02-02T05:25:32,picked_up,6.34
1224,1362,Beverly Perkins,001-872-420-4298,2026-03-26T11:13:32,2026-03-26T11:53:32,delivered,11.08
1225,1363,Jason Harvey,4665617996,2026-03-31T15:05:32,2026-03-31T15:50:32,delivered,1.03
1226,1364,Jamie Galloway,+1-929-998-3358x768,2026-04-01T01:58:32,2026-04-01T02:13:32,delivered,11.9
1227,1365,Cody Hendricks,(704)513-4820x84931,2026-04-01T17:13:32,2026-04-01T18:10:32,delivered,6.06
1228,1366,Nichole Cherry,+1-912-826-0001x440,2026-01-17T00:30:32,2026-01-17T01:19:32,delivered,3.23
1229,1367,Luis Burgess,343-204-9134,2026-03-11T17:33:32,2026-03-11T18:12:32,delivered,2.16
1230,1368,Robert Simpson,(787)820-9986,2026-01-30T19:04:32,2026-01-30T19:42:32,delivered,0.53
1231,1369,Patrick Estrada,001-524-205-9208x235,2026-03-12T20:37:32,2026-03-12T21:33:32,delivered,6.05
1232,1370,Kari Simmons,+1-819-448-9629x805,2026-02-13T02:10:32,2026-02-13T02:29:32,delivered,7.82
